id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
PLL_23_Seg_0_Seg_0;PLL_23_Seg_0_Seg_0;['EntsoG_Map_974'];['SEQ_373__L_LMGN', 'SEQ_403__L_LMGN'];[53.86231, 55.18871];[39.58438, 41.93282];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 896.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 54.476762, 'length_km': 213.146245, 'long_mean': 40.791031, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [53.94657, 54.01785, 54.0914, 54.16103, 54.23504, 54.30384, 54.37662, 54.46698, 54.57467, 54.67273, 54.77569, 54.88205, 54.98696, 55.08574], 'path_long': [39.74737, 39.91468, 40.08334, 40.24898, 40.4165, 40.58158, 40.74986, 40.89353, 41.04767, 41.19084, 41.34097, 41.49208, 41.64336, 41.78854], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.6631999999999998, 'length_km': 0.0625, 'long_mean': 1.1742199999999983, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
PLL_24_Seg_0_Seg_0;PLL_24_Seg_0_Seg_0;['EntsoG_Map_974'];['SEQ_403__L_LMGN', 'SEQ_437__L_LMGN'];[55.18871, 56.8539];[41.93282, 44.48343];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 224.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 56.067693, 'length_km': 244.18536, 'long_mean': 43.186545, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [55.2946, 55.40577, 55.51399, 55.62374, 55.73638, 55.85193, 55.9485, 56.04444, 56.14342, 56.24101, 56.33952, 56.43698, 56.52509, 56.60828, 56.69167, 56.77055], 'path_long': [42.07829, 42.22149, 42.35888, 42.50292, 42.64967, 42.79643, 42.94294, 43.09311, 43.24819, 43.4023, 43.5522, 43.70462, 43.86076, 44.02205, 44.17512, 44.33259], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.8325950000000013, 'length_km': 0.05555555555555555, 'long_mean': 1.2753049999999995, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
PLL_25_Seg_0_Seg_0;PLL_25_Seg_0_Seg_0;['EntsoG_Map_974'];['SEQ_437__L_LMGN', 'SEQ_449__L_LMGN'];[56.8539, 57.37814];[44.48343, 45.41505];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 224.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 57.121023, 'length_km': 81.049805, 'long_mean': 44.948237, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [56.94453, 57.03673, 57.12733, 57.20905, 57.29748], 'path_long': [44.64118, 44.79668, 44.95044, 45.09706, 45.25382], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.2621199999999994, 'length_km': 0.14285714285714285, 'long_mean': 0.4658100000000011, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
PLL_26_Seg_0_Seg_0;PLL_26_Seg_0_Seg_0;['EntsoG_Map_974'];['SEQ_449__L_LMGN', 'SEQ_457__L_LMGN'];[57.37814, 57.67528];[45.41505, 46.05352];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 224.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 57.52465, 'length_km': 50.476063, 'long_mean': 45.73475, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [57.45121, 57.52007, 57.59855], 'path_long': [45.57625, 45.73396, 45.89497], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.14856999999999942, 'length_km': 0.2, 'long_mean': 0.31923499999999905, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
PLL_27_Seg_0_Seg_0;PLL_27_Seg_0_Seg_0;['EntsoG_Map_974'];['SEQ_457__L_LMGN', 'SEQ_467__L_LMGN'];[57.67528, 58.0743];[46.05352, 46.86941];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 224.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 57.873867, 'length_km': 65.567575, 'long_mean': 46.458982, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [57.75589, 57.83191, 57.91117, 57.99465], 'path_long': [46.21773, 46.37221, 46.53777, 46.70325], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.19951000000000005, 'length_km': 0.16666666666666666, 'long_mean': 0.40794500000000156, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
PLL_28_Seg_0_Seg_0;PLL_28_Seg_0_Seg_0;['EntsoG_Map_974'];['SEQ_467__L_LMGN', 'N_17_L_LMGN'];[58.0743, 58.1502];[46.86941, 47.03079];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 224.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 58.11225, 'length_km': 12.695985, 'long_mean': 46.9501, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [], 'path_long': [], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.037949999999998596, 'length_km': 0.5, 'long_mean': 0.0806900000000006, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
PLL_29_Seg_0_Seg_0;PLL_29_Seg_0_Seg_0;['EntsoG_Map_974'];['N_17_L_LMGN', 'N_18_L_LMGN'];[58.1502, 58.29907];[47.03079, 47.35377];['ES', 'PT'];None;{'booked_against_dir': 0.0, 'booked_with_dir': 224.0, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': 100, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 58.224207, 'length_km': 25.143513, 'long_mean': 47.189647, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [58.22335], 'path_long': [47.18438], 'start_year': None};{'booked_against_dir': 0, 'booked_with_dir': 0, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': 0.5, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.07443500000000114, 'length_km': 0.3333333333333333, 'long_mean': 0.161489999999997, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': 'make_Attrib(const)', 'booked_with_dir': 'make_Attrib(const)', 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': 'make_Attrib(const)', 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
PLL_30_Seg_0_Seg_0;PLL_30_Seg_0_Seg_0;['EntsoG_Map_974'];['N_18_L_LMGN', 'SEQ_475__L_LMGN'];[58.29907, 58.38706];[47.35377, 47.50034];['ES', 'PT'];None;{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 58.343065, 'length_km': 12.99992, 'long_mean': 47.427055, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [], 'path_long': [], 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.043994999999998896, 'length_km': 0.5, 'long_mean': 0.07328500000000204, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
PLL_31_Seg_0_Seg_0;PLL_31_Seg_0_Seg_0;['EntsoG_Map_974'];['SEQ_475__L_LMGN', 'SEQ_511__L_LMGN'];[58.38706, 60.52509];[47.50034, 49.57941];['ES', 'PT'];None;{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 59.382749, 'length_km': 268.295224, 'long_mean': 48.638962, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [58.49559, 58.629, 58.72392, 58.81533, 58.90316, 58.99931, 59.08817, 59.19463, 59.31773, 59.45239, 59.58001, 59.69818, 59.82588, 59.95173, 60.07918, 60.22602, 60.37985], 'path_long': [47.6331, 47.77119, 47.92278, 48.05781, 48.19482, 48.33462, 48.4731, 48.5979, 48.70058, 48.81519, 48.92183, 49.02441, 49.13023, 49.23535, 49.33481, 49.41408, 49.49873], 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 1.0690150000000003, 'length_km': 0.05263157894736842, 'long_mean': 1.0395350000000008, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
PLL_32_Seg_0_Seg_0;PLL_32_Seg_0_Seg_0;['EntsoG_Map_974'];['SEQ_511__L_LMGN', 'SEQ_525__L_LMGN'];[60.52509, 61.59831];[49.57941, 50.06589];['ES', 'PT'];None;{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 61.04912, 'length_km': 122.699847, 'long_mean': 49.858265, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [60.68098, 60.82402, 60.96319, 61.10316, 61.26718, 61.43103], 'path_long': [49.66462, 49.74463, 49.84154, 49.92516, 49.99752, 50.04735], 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.5366099999999995, 'length_km': 0.125, 'long_mean': 0.24324000000000012, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
PLL_33_Seg_0_Seg_0;PLL_33_Seg_0_Seg_0;['EntsoG_Map_974'];['SEQ_525__L_LMGN', 'SEQ_527__L_LMGN'];[61.59831, 61.77542];[50.06589, 50.08658];['ES', 'PT'];None;{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 61.686865, 'length_km': 19.730131, 'long_mean': 50.076235, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [], 'path_long': [], 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.0885549999999995, 'length_km': 0.5, 'long_mean': 0.010344999999997384, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
PLL_34_Seg_0_Seg_0;PLL_34_Seg_0_Seg_0;['EntsoG_Map_974'];['SEQ_527__L_LMGN', 'SEQ_537__L_LMGN'];[61.77542, 62.47306];[50.08658, 50.02556];['ES', 'PT'];None;{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 900.0, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 1, 'is_bothDirection': None, 'lat_mean': 62.112165, 'length_km': 77.672043, 'long_mean': 50.06254, 'max_cap_M_m3_per_d': 27.39699999999984, 'max_pressure_bar': 70.0, 'nuts_id_1': ['ES6', 'PT1'], 'nuts_id_2': ['ES61', 'PT15'], 'nuts_id_3': ['ES615', 'PT150'], 'path_lat': [61.94842, 62.04039, 62.12918, 62.30652], 'path_long': [50.07798, 50.07105, 50.06491, 50.04916], 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 248.43328895499334, 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 0.5, 'is_bothDirection': None, 'lat_mean': 0.3488199999999999, 'length_km': 0.16666666666666666, 'long_mean': 0.03050999999999959, 'max_cap_M_m3_per_d': 23.779395485614, 'max_pressure_bar': 12.661920621709703, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'path_lat': 0, 'path_long': 0, 'start_year': None};{'booked_against_dir': None, 'booked_with_dir': None, 'diameter_mm': 'Median(diameter_mm)', 'end_year': None, 'est_uniDirection_perc': None, 'is_H_gas': 'make_Attrib(const)', 'is_bothDirection': None, 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median(max_cap_M_m3_per_d)', 'max_pressure_bar': 'Median(max_pressure_bar)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'start_year': None};{}
